"Plot Title: BS4-Cond"
"#","Date Time, GMT+00:00","Low Range, μS/cm (LGR S/N: 10559468, SEN S/N: 10559468)","Temp, °C (LGR S/N: 10559468, SEN S/N: 10559468)","Coupler Detached (LGR S/N: 10559468)","Coupler Attached (LGR S/N: 10559468)","Stopped (LGR S/N: 10559468)","End Of File (LGR S/N: 10559468)"
1777,01/15/30 07:59:21 PM,212.62,15.87,,,,
1778,01/15/30 08:04:21 PM,212.54,15.87,,,,
1779,01/15/30 08:09:21 PM,212.62,15.88,,,,
1780,01/15/30 08:14:21 PM,212.54,15.88,,,,
1781,01/15/30 08:19:21 PM,212.62,15.88,,,,
1782,01/15/30 08:24:21 PM,212.62,15.87,,,,
1783,01/15/30 08:29:21 PM,212.62,15.87,,,,
1784,01/15/30 08:34:21 PM,212.62,15.88,,,,
1785,01/15/30 08:39:21 PM,212.54,15.88,,,,
1786,01/15/30 08:44:21 PM,212.69,15.87,,,,
1787,01/15/30 08:49:21 PM,212.69,15.87,,,,
1788,01/15/30 08:54:21 PM,212.62,15.88,,,,
1789,01/15/30 08:59:21 PM,212.69,15.88,,,,
1790,01/15/30 09:04:21 PM,212.69,15.87,,,,
1791,01/15/30 09:09:21 PM,212.69,15.88,,,,
1792,01/15/30 09:14:21 PM,212.62,15.87,,,,
1793,01/15/30 09:19:21 PM,212.69,15.88,,,,
1794,01/15/30 09:24:21 PM,212.69,15.88,,,,
1795,01/15/30 09:29:21 PM,212.69,15.87,,,,
1796,01/15/30 09:34:21 PM,212.69,15.87,,,,
1797,01/15/30 09:39:21 PM,212.77,15.87,,,,
1798,01/15/30 09:44:21 PM,212.77,15.87,,,,
1799,01/15/30 09:49:21 PM,212.77,15.88,,,,
1800,01/15/30 09:54:21 PM,212.77,15.88,,,,
1801,01/15/30 09:59:21 PM,212.77,15.87,,,,
1802,01/15/30 10:04:21 PM,212.69,15.88,,,,
1803,01/15/30 10:09:21 PM,212.77,15.87,,,,
1804,01/15/30 10:14:21 PM,212.77,15.87,,,,
1805,01/15/30 10:19:21 PM,212.77,15.87,,,,
1806,01/15/30 10:24:21 PM,212.84,15.88,,,,
1807,01/15/30 10:29:21 PM,212.77,15.87,,,,
1808,01/15/30 10:34:21 PM,212.84,15.87,,,,
1809,01/15/30 10:39:21 PM,212.84,15.87,,,,
1810,01/15/30 10:44:21 PM,212.84,15.88,,,,
1811,01/15/30 10:49:21 PM,212.84,15.87,,,,
1812,01/15/30 10:54:21 PM,212.84,15.87,,,,
1813,01/15/30 10:59:21 PM,212.84,15.88,,,,
1814,01/15/30 11:04:21 PM,212.84,15.87,,,,
1815,01/15/30 11:09:21 PM,212.92,15.87,,,,
1816,01/15/30 11:14:21 PM,212.92,15.87,,,,
1817,01/15/30 11:19:21 PM,212.92,15.88,,,,
1818,01/15/30 11:24:21 PM,212.92,15.88,,,,
1819,01/15/30 11:29:21 PM,212.92,15.88,,,,
1820,01/15/30 11:34:21 PM,212.92,15.88,,,,
1821,01/15/30 11:39:21 PM,212.92,15.88,,,,
1822,01/15/30 11:44:21 PM,212.92,15.87,,,,
1823,01/15/30 11:49:21 PM,212.92,15.87,,,,
1824,01/15/30 11:54:21 PM,212.92,15.87,,,,
1825,01/15/30 11:59:21 PM,212.99,15.88,,,,
1826,01/16/30 12:04:21 AM,212.92,15.87,,,,
1827,01/16/30 12:09:21 AM,213.00,15.87,,,,
1828,01/16/30 12:14:21 AM,212.92,15.87,,,,
1829,01/16/30 12:19:21 AM,213.00,15.87,,,,
1830,01/16/30 12:24:21 AM,213.00,15.87,,,,
1831,01/16/30 12:29:21 AM,212.99,15.88,,,,
1832,01/16/30 12:34:21 AM,213.00,15.87,,,,
1833,01/16/30 12:39:21 AM,212.92,15.87,,,,
1834,01/16/30 12:44:21 AM,213.00,15.87,,,,
1835,01/16/30 12:49:21 AM,213.00,15.87,,,,
1836,01/16/30 12:54:21 AM,213.00,15.87,,,,
1837,01/16/30 12:59:21 AM,212.99,15.88,,,,
1838,01/16/30 01:04:21 AM,212.92,15.88,,,,
1839,01/16/30 01:09:21 AM,212.99,15.88,,,,
1840,01/16/30 01:14:21 AM,213.00,15.87,,,,
1841,01/16/30 01:19:21 AM,213.07,15.88,,,,
1842,01/16/30 01:24:21 AM,212.99,15.88,,,,
1843,01/16/30 01:29:21 AM,213.07,15.87,,,,
1844,01/16/30 01:34:21 AM,212.99,15.88,,,,
1845,01/16/30 01:39:21 AM,212.99,15.88,,,,
1846,01/16/30 01:44:21 AM,213.07,15.88,,,,
1847,01/16/30 01:49:21 AM,213.00,15.87,,,,
1848,01/16/30 01:54:21 AM,213.00,15.87,,,,
1849,01/16/30 01:59:21 AM,213.07,15.87,,,,
1850,01/16/30 02:04:21 AM,213.07,15.87,,,,
1851,01/16/30 02:09:21 AM,213.07,15.87,,,,
1852,01/16/30 02:14:21 AM,213.07,15.87,,,,
1853,01/16/30 02:19:21 AM,213.00,15.87,,,,
1854,01/16/30 02:24:21 AM,213.14,15.88,,,,
1855,01/16/30 02:29:21 AM,213.07,15.87,,,,
1856,01/16/30 02:34:21 AM,213.07,15.88,,,,
1857,01/16/30 02:39:21 AM,213.14,15.88,,,,
1858,01/16/30 02:44:21 AM,213.15,15.87,,,,
1859,01/16/30 02:49:21 AM,213.07,15.88,,,,
1860,01/16/30 02:54:21 AM,213.15,15.87,,,,
1861,01/16/30 02:59:21 AM,213.15,15.87,,,,
1862,01/16/30 03:04:21 AM,213.07,15.87,,,,
1863,01/16/30 03:09:21 AM,213.15,15.87,,,,
1864,01/16/30 03:14:21 AM,213.15,15.87,,,,
1865,01/16/30 03:19:21 AM,213.15,15.87,,,,
1866,01/16/30 03:24:21 AM,213.14,15.88,,,,
1867,01/16/30 03:29:21 AM,213.14,15.88,,,,
1868,01/16/30 03:34:21 AM,213.22,15.88,,,,
1869,01/16/30 03:39:21 AM,213.15,15.87,,,,
1870,01/16/30 03:44:21 AM,213.14,15.88,,,,
1871,01/16/30 03:49:21 AM,213.22,15.87,,,,
1872,01/16/30 03:54:21 AM,213.15,15.87,,,,
1873,01/16/30 03:59:21 AM,213.14,15.88,,,,
1874,01/16/30 04:04:21 AM,213.15,15.87,,,,
1875,01/16/30 04:09:21 AM,213.14,15.88,,,,
1876,01/16/30 04:14:21 AM,213.14,15.88,,,,
1877,01/16/30 04:19:21 AM,213.14,15.88,,,,
1878,01/16/30 04:24:21 AM,213.14,15.88,,,,
1879,01/16/30 04:29:21 AM,213.22,15.87,,,,
1880,01/16/30 04:34:21 AM,213.22,15.87,,,,
1881,01/16/30 04:39:21 AM,213.22,15.87,,,,
1882,01/16/30 04:44:21 AM,213.22,15.88,,,,
1883,01/16/30 04:49:21 AM,213.29,15.88,,,,
1884,01/16/30 04:54:21 AM,213.14,15.88,,,,
1885,01/16/30 04:59:21 AM,213.22,15.87,,,,
1886,01/16/30 05:04:21 AM,213.22,15.87,,,,
1887,01/16/30 05:09:21 AM,213.22,15.88,,,,
1888,01/16/30 05:14:21 AM,213.22,15.87,,,,
1889,01/16/30 05:19:21 AM,213.22,15.88,,,,
1890,01/16/30 05:24:21 AM,213.29,15.88,,,,
1891,01/16/30 05:29:21 AM,213.29,15.88,,,,
1892,01/16/30 05:34:21 AM,213.22,15.88,,,,
1893,01/16/30 05:39:21 AM,213.22,15.87,,,,
1894,01/16/30 05:44:21 AM,213.22,15.87,,,,
1895,01/16/30 05:49:21 AM,213.22,15.87,,,,
1896,01/16/30 05:54:21 AM,213.22,15.88,,,,
1897,01/16/30 05:59:21 AM,213.30,15.87,,,,
1898,01/16/30 06:04:21 AM,213.30,15.87,,,,
1899,01/16/30 06:09:21 AM,213.22,15.87,,,,
1900,01/16/30 06:14:21 AM,213.29,15.88,,,,
1901,01/16/30 06:19:21 AM,213.29,15.88,,,,
1902,01/16/30 06:24:21 AM,213.29,15.88,,,,
1903,01/16/30 06:29:21 AM,213.29,15.88,,,,
1904,01/16/30 06:34:21 AM,213.29,15.88,,,,
1905,01/16/30 06:39:21 AM,213.29,15.88,,,,
1906,01/16/30 06:44:21 AM,213.30,15.87,,,,
1907,01/16/30 06:49:21 AM,213.29,15.88,,,,
1908,01/16/30 06:54:21 AM,213.30,15.87,,,,
1909,01/16/30 06:59:21 AM,213.30,15.87,,,,
1910,01/16/30 07:04:21 AM,213.30,15.87,,,,
1911,01/16/30 07:09:21 AM,213.29,15.88,,,,
1912,01/16/30 07:14:21 AM,213.29,15.88,,,,
1913,01/16/30 07:19:21 AM,213.30,15.87,,,,
1914,01/16/30 07:24:21 AM,213.29,15.88,,,,
1915,01/16/30 07:29:21 AM,213.29,15.88,,,,
1916,01/16/30 07:34:21 AM,213.37,15.87,,,,
1917,01/16/30 07:39:21 AM,213.37,15.87,,,,
1918,01/16/30 07:44:21 AM,213.29,15.88,,,,
1919,01/16/30 07:49:21 AM,213.37,15.87,,,,
1920,01/16/30 07:54:21 AM,213.29,15.88,,,,
1921,01/16/30 07:59:21 AM,213.37,15.88,,,,
1922,01/16/30 08:04:21 AM,213.37,15.88,,,,
1923,01/16/30 08:09:21 AM,213.37,15.87,,,,
1924,01/16/30 08:14:21 AM,213.37,15.87,,,,
1925,01/16/30 08:19:21 AM,213.37,15.88,,,,
1926,01/16/30 08:24:21 AM,213.30,15.87,,,,
1927,01/16/30 08:29:21 AM,213.37,15.87,,,,
1928,01/16/30 08:34:21 AM,213.37,15.87,,,,
1929,01/16/30 08:39:21 AM,213.30,15.87,,,,
1930,01/16/30 08:44:21 AM,213.37,15.87,,,,
1931,01/16/30 08:49:21 AM,213.30,15.87,,,,
1932,01/16/30 08:54:21 AM,213.37,15.88,,,,
1933,01/16/30 08:59:21 AM,213.37,15.88,,,,
1934,01/16/30 09:04:21 AM,213.37,15.88,,,,
1935,01/16/30 09:09:21 AM,213.37,15.88,,,,
1936,01/16/30 09:14:21 AM,213.29,15.88,,,,
1937,01/16/30 09:19:21 AM,213.37,15.88,,,,
1938,01/16/30 09:24:21 AM,213.37,15.87,,,,
1939,01/16/30 09:29:21 AM,213.37,15.87,,,,
1940,01/16/30 09:34:21 AM,213.37,15.87,,,,
1941,01/16/30 09:39:21 AM,213.37,15.88,,,,
1942,01/16/30 09:44:21 AM,213.37,15.88,,,,
1943,01/16/30 09:49:21 AM,213.37,15.87,,,,
1944,01/16/30 09:54:21 AM,213.37,15.88,,,,
1945,01/16/30 09:59:21 AM,213.37,15.87,,,,
1946,01/16/30 10:04:21 AM,213.37,15.87,,,,
1947,01/16/30 10:09:21 AM,213.29,15.88,,,,
1948,01/16/30 10:14:21 AM,213.37,15.88,,,,
1949,01/16/30 10:19:21 AM,213.37,15.88,,,,
1950,01/16/30 10:24:21 AM,213.45,15.88,,,,
1951,01/16/30 10:29:21 AM,213.37,15.88,,,,
1952,01/16/30 10:34:21 AM,213.37,15.87,,,,
1953,01/16/30 10:39:21 AM,213.37,15.87,,,,
1954,01/16/30 10:44:21 AM,213.37,15.88,,,,
1955,01/16/30 10:49:21 AM,213.37,15.88,,,,
1956,01/16/30 10:54:21 AM,213.37,15.88,,,,
1957,01/16/30 10:59:21 AM,213.37,15.88,,,,
1958,01/16/30 11:04:21 AM,213.37,15.87,,,,
1959,01/16/30 11:09:21 AM,213.37,15.87,,,,
1960,01/16/30 11:14:21 AM,213.37,15.88,,,,
1961,01/16/30 11:19:21 AM,213.37,15.87,,,,
1962,01/16/30 11:24:21 AM,213.30,15.87,,,,
1963,01/16/30 11:29:21 AM,213.37,15.87,,,,
1964,01/16/30 11:34:21 AM,213.37,15.88,,,,
1965,01/16/30 11:39:21 AM,213.37,15.87,,,,
1966,01/16/30 11:44:21 AM,213.37,15.87,,,,
1967,01/16/30 11:49:21 AM,213.37,15.88,,,,
1968,01/16/30 11:54:21 AM,213.29,15.88,,,,
1969,01/16/30 11:59:21 AM,213.45,15.88,,,,
1970,01/16/30 12:04:21 PM,213.37,15.87,,,,
1971,01/16/30 12:09:21 PM,213.37,15.88,,,,
1972,01/16/30 12:14:21 PM,213.37,15.87,,,,
1973,01/16/30 12:19:21 PM,213.37,15.88,,,,
1974,01/16/30 12:24:21 PM,213.30,15.87,,,,
1975,01/16/30 12:29:21 PM,213.37,15.87,,,,
1976,01/16/30 12:34:21 PM,213.37,15.87,,,,
1977,01/16/30 12:39:21 PM,213.37,15.88,,,,
1978,01/16/30 12:44:21 PM,213.37,15.87,,,,
1979,01/16/30 12:49:21 PM,213.29,15.88,,,,
1980,01/16/30 12:54:21 PM,213.37,15.88,,,,
1981,01/16/30 12:59:21 PM,213.45,15.88,,,,
1982,01/16/30 01:04:21 PM,213.37,15.88,,,,
1983,01/16/30 01:09:21 PM,213.37,15.87,,,,
1984,01/16/30 01:14:21 PM,213.37,15.87,,,,
1985,01/16/30 01:19:21 PM,213.37,15.88,,,,
1986,01/16/30 01:24:21 PM,213.37,15.87,,,,
1987,01/16/30 01:29:21 PM,213.37,15.88,,,,
1988,01/16/30 01:34:21 PM,213.37,15.88,,,,
1989,01/16/30 01:39:21 PM,213.37,15.88,,,,
1990,01/16/30 01:44:21 PM,213.37,15.87,,,,
1991,01/16/30 01:49:21 PM,213.37,15.88,,,,
1992,01/16/30 01:54:21 PM,213.37,15.88,,,,
1993,01/16/30 01:59:21 PM,213.37,15.88,,,,
1994,01/16/30 02:04:21 PM,213.37,15.87,,,,
1995,01/16/30 02:09:21 PM,213.37,15.87,,,,
1996,01/16/30 02:14:21 PM,213.37,15.87,,,,
1997,01/16/30 02:19:21 PM,213.37,15.87,,,,
1998,01/16/30 02:24:21 PM,213.37,15.88,,,,
1999,01/16/30 02:29:21 PM,213.37,15.87,,,,
2000,01/16/30 02:34:21 PM,213.29,15.88,,,,
2001,01/16/30 02:39:21 PM,213.30,15.87,,,,
2002,01/16/30 02:44:21 PM,213.37,15.88,,,,
2003,01/16/30 02:49:21 PM,213.37,15.87,,,,
2004,01/16/30 02:54:21 PM,213.37,15.87,,,,
2005,01/16/30 02:59:21 PM,213.37,15.88,,,,
2006,01/16/30 03:04:21 PM,213.37,15.88,,,,
2007,01/16/30 03:09:21 PM,213.37,15.88,,,,
2008,01/16/30 03:14:21 PM,213.37,15.88,,,,
2009,01/16/30 03:19:21 PM,213.45,15.88,,,,
2010,01/16/30 03:24:21 PM,213.45,15.88,,,,
2011,01/16/30 03:29:21 PM,213.45,15.88,,,,
2012,01/16/30 03:34:21 PM,213.37,15.88,,,,
2013,01/16/30 03:39:21 PM,213.37,15.88,,,,
2014,01/16/30 03:44:21 PM,213.45,15.87,,,,
2015,01/16/30 03:49:21 PM,213.45,15.88,,,,
2016,01/16/30 03:54:21 PM,213.45,15.88,,,,
2017,01/16/30 03:59:21 PM,213.45,15.87,,,,
2018,01/16/30 04:04:21 PM,213.52,15.88,,,,
2019,01/16/30 04:09:21 PM,213.45,15.88,,,,
2020,01/16/30 04:14:21 PM,213.45,15.88,,,,
2021,01/16/30 04:19:21 PM,213.45,15.88,,,,
2022,01/16/30 04:24:21 PM,213.45,15.88,,,,
2023,01/16/30 04:29:21 PM,213.52,15.87,,,,
2024,01/16/30 04:34:21 PM,213.45,15.87,,,,
2025,01/16/30 04:39:21 PM,213.52,15.87,,,,
2026,01/16/30 04:44:21 PM,213.52,15.87,,,,
2027,01/16/30 04:49:21 PM,213.52,15.88,,,,
2028,01/16/30 04:54:21 PM,213.45,15.87,,,,
2029,01/16/30 04:59:21 PM,213.52,15.87,,,,
2030,01/16/30 05:04:21 PM,213.52,15.88,,,,
2031,01/16/30 05:09:21 PM,213.52,15.87,,,,
2032,01/16/30 05:14:21 PM,213.52,15.88,,,,
2033,01/16/30 05:19:21 PM,213.52,15.88,,,,
2034,01/16/30 05:24:21 PM,213.67,15.88,,,,
2035,01/16/30 05:29:21 PM,213.60,15.87,,,,
2036,01/16/30 05:34:21 PM,213.60,15.88,,,,
2037,01/16/30 05:39:21 PM,213.60,15.87,,,,
2038,01/16/30 05:44:21 PM,213.67,15.88,,,,
2039,01/16/30 05:49:21 PM,213.67,15.87,,,,
2040,01/16/30 05:54:21 PM,213.67,15.88,,,,
2041,01/16/30 05:59:21 PM,213.67,15.87,,,,
2042,01/16/30 06:04:21 PM,213.67,15.88,,,,
2043,01/16/30 06:09:21 PM,213.67,15.87,,,,
2044,01/16/30 06:14:21 PM,213.67,15.88,,,,
2045,01/16/30 06:19:21 PM,213.75,15.87,,,,
2046,01/16/30 06:24:21 PM,213.75,15.87,,,,
2047,01/16/30 06:29:21 PM,213.75,15.88,,,,
2048,01/16/30 06:34:21 PM,213.83,15.87,,,,
2049,01/16/30 06:39:21 PM,213.75,15.88,,,,
2050,01/16/30 06:44:21 PM,213.75,15.88,,,,
2051,01/16/30 06:49:21 PM,213.83,15.87,,,,
2052,01/16/30 06:54:21 PM,213.83,15.87,,,,
2053,01/16/30 06:59:21 PM,213.83,15.87,,,,
2054,01/16/30 07:04:21 PM,213.82,15.88,,,,
2055,01/16/30 07:09:21 PM,213.82,15.88,,,,
2056,01/16/30 07:14:21 PM,213.82,15.88,,,,
2057,01/16/30 07:19:21 PM,213.83,15.87,,,,
2058,01/16/30 07:24:21 PM,213.82,15.88,,,,
2059,01/16/30 07:29:21 PM,213.90,15.87,,,,
2060,01/16/30 07:34:21 PM,213.82,15.88,,,,
2061,01/16/30 07:39:21 PM,213.90,15.87,,,,
2062,01/16/30 07:44:21 PM,213.90,15.87,,,,
2063,01/16/30 07:49:21 PM,213.90,15.87,,,,
2064,01/16/30 07:54:21 PM,213.90,15.88,,,,
2065,01/16/30 07:59:21 PM,213.90,15.88,,,,
2066,01/16/30 08:04:21 PM,213.90,15.88,,,,
2067,01/16/30 08:09:21 PM,213.82,15.88,,,,
2068,01/16/30 08:14:21 PM,213.90,15.87,,,,
2069,01/16/30 08:19:21 PM,213.90,15.88,,,,
2070,01/16/30 08:24:21 PM,213.90,15.88,,,,
2071,01/16/30 08:29:21 PM,213.97,15.88,,,,
2072,01/16/30 08:34:21 PM,213.97,15.88,,,,
2073,01/16/30 08:39:21 PM,213.90,15.87,,,,
2074,01/16/30 08:44:21 PM,214.05,15.88,,,,
2075,01/16/30 08:49:21 PM,214.05,15.88,,,,
2076,01/16/30 08:54:21 PM,214.05,15.88,,,,
2077,01/16/30 08:59:21 PM,214.05,15.88,,,,
2078,01/16/30 09:04:21 PM,214.05,15.87,,,,
2079,01/16/30 09:09:21 PM,214.12,15.88,,,,
2080,01/16/30 09:14:21 PM,214.05,15.88,,,,
2081,01/16/30 09:19:21 PM,214.12,15.88,,,,
2082,01/16/30 09:24:21 PM,214.13,15.87,,,,
2083,01/16/30 09:29:21 PM,214.20,15.88,,,,
2084,01/16/30 09:34:21 PM,214.12,15.88,,,,
2085,01/16/30 09:39:21 PM,214.28,15.88,,,,
2086,01/16/30 09:44:21 PM,214.13,15.87,,,,
2087,01/16/30 09:49:21 PM,214.20,15.87,,,,
2088,01/16/30 09:54:21 PM,214.12,15.88,,,,
2089,01/16/30 09:59:21 PM,214.20,15.88,,,,
2090,01/16/30 10:04:21 PM,214.28,15.87,,,,
2091,01/16/30 10:09:21 PM,214.13,15.87,,,,
2092,01/16/30 10:14:21 PM,214.20,15.88,,,,
2093,01/16/30 10:19:21 PM,214.13,15.87,,,,
2094,01/16/30 10:24:21 PM,214.13,15.87,,,,
2095,01/16/30 10:29:21 PM,214.12,15.88,,,,
2096,01/16/30 10:34:21 PM,213.98,15.87,,,,
2097,01/16/30 10:39:21 PM,213.90,15.88,,,,
2098,01/16/30 10:44:21 PM,213.90,15.87,,,,
2099,01/16/30 10:49:21 PM,213.82,15.88,,,,
2100,01/16/30 10:54:21 PM,213.67,15.88,,,,
2101,01/16/30 10:59:21 PM,213.60,15.88,,,,
2102,01/16/30 11:04:21 PM,213.52,15.88,,,,
2103,01/16/30 11:09:21 PM,213.45,15.88,,,,
2104,01/16/30 11:14:21 PM,213.45,15.88,,,,
2105,01/16/30 11:19:21 PM,213.45,15.88,,,,
2106,01/16/30 11:24:21 PM,213.37,15.88,,,,
2107,01/16/30 11:29:21 PM,213.29,15.88,,,,
2108,01/16/30 11:34:21 PM,213.29,15.88,,,,
2109,01/16/30 11:39:21 PM,213.22,15.87,,,,
2110,01/16/30 11:44:21 PM,213.14,15.88,,,,
2111,01/16/30 11:49:21 PM,213.07,15.88,,,,
2112,01/16/30 11:54:21 PM,212.84,15.88,,,,
2113,01/16/30 11:59:21 PM,212.69,15.88,,,,
2114,01/17/30 12:04:21 AM,212.46,15.88,,,,
2115,01/17/30 12:09:21 AM,212.16,15.88,,,,
2116,01/17/30 12:14:21 AM,211.71,15.88,,,,
2117,01/17/30 12:19:21 AM,211.33,15.88,,,,
2118,01/17/30 12:24:21 AM,211.03,15.88,,,,
2119,01/17/30 12:29:21 AM,210.66,15.88,,,,
2120,01/17/30 12:34:21 AM,210.43,15.88,,,,
2121,01/17/30 12:39:21 AM,209.98,15.87,,,,
2122,01/17/30 12:44:21 AM,209.83,15.88,,,,
2123,01/17/30 12:49:21 AM,209.53,15.87,,,,
